"value","European Union & Foreign Affairs","Parliamentary Procedures","Environment & Energy","Health & Healthcare","Welfare & Social Housing","Education & Learning","Economy & Financial Services","Standards & Technology","Crime & Justice","Defence & Armed Forces","Immigration & Borders"
"Martyn Jones",0.5893536121673,0.411042944785276,0.443298969072165,0.28169014084507,0.485207100591716,0.358974358974359,0.522935779816514,0.474576271186441,0.619047619047619,0.596153846153846,0.479452054794521
"James Devine",0.593155893536122,0.503067484662577,0.494845360824742,0.267605633802817,0.502958579881657,0.256410256410256,0.559633027522936,0.508474576271186,0.571428571428571,0.509615384615385,0.474885844748858
"Andrew Reed",0.593155893536122,0.447852760736196,0.45360824742268,0.253521126760563,0.443786982248521,0.358974358974359,0.495412844036697,0.406779661016949,0.571428571428571,0.576923076923077,0.474885844748858
"Margaret Moran",0.5893536121673,0.54601226993865,0.484536082474227,0.408450704225352,0.49112426035503,0.41025641025641,0.486238532110092,0.372881355932203,0.587301587301587,0.519230769230769,0.474885844748858
"Ann Widdecombe",0.494296577946768,0.478527607361963,0.515463917525773,0.676056338028169,0.550295857988166,0.538461538461538,0.458715596330275,0.288135593220339,0.388888888888889,0.509615384615385,0.488584474885845
"Robert Marshall-Andrews",0.585551330798479,0.52760736196319,0.494845360824742,0.267605633802817,0.520710059171598,0.384615384615385,0.596330275229358,0.406779661016949,0.507936507936508,0.480769230769231,0.470319634703196
"Kali Mountford",0.562737642585551,0.466257668711656,0.505154639175258,0.366197183098592,0.443786982248521,0.461538461538462,0.587155963302752,0.457627118644068,0.547619047619048,0.490384615384615,0.534246575342466
"Phyllis Starkey",0.581749049429658,0.478527607361963,0.45360824742268,0.23943661971831,0.467455621301775,0.307692307692308,0.532110091743119,0.474576271186441,0.603174603174603,0.605769230769231,0.479452054794521
"Lembit Öpik",0.555133079847909,0.644171779141104,0.639175257731959,0.704225352112676,0.526627218934911,0.384615384615385,0.440366972477064,0.355932203389831,0.349206349206349,0.394230769230769,0.461187214611872
"Geraldine Smith",0.5893536121673,0.466257668711656,0.474226804123711,0.295774647887324,0.449704142011834,0.384615384615385,0.587155963302752,0.457627118644068,0.626984126984127,0.586538461538462,0.488584474885845
"Colin Challen",0.600760456273764,0.45398773006135,0.505154639175258,0.295774647887324,0.473372781065089,0.179487179487179,0.477064220183486,0.474576271186441,0.642857142857143,0.490384615384615,0.497716894977169
"Betty Williams",0.593155893536122,0.43558282208589,0.443298969072165,0.23943661971831,0.449704142011834,0.461538461538462,0.688073394495413,0.474576271186441,0.587301587301587,0.605769230769231,0.465753424657534
"Douglas Henderson",0.574144486692015,0.496932515337423,0.43298969072165,0.309859154929577,0.497041420118343,0.41025641025641,0.596330275229358,0.542372881355932,0.611111111111111,0.538461538461538,0.479452054794521
"Laura Moffatt",0.5893536121673,0.47239263803681,0.45360824742268,0.23943661971831,0.437869822485207,0.333333333333333,0.623853211009174,0.491525423728814,0.611111111111111,0.605769230769231,0.484018264840183
"Malcolm Moss",0.486692015209125,0.54601226993865,0.56701030927835,0.704225352112676,0.550295857988166,0.641025641025641,0.467889908256881,0.355932203389831,0.325396825396825,0.471153846153846,0.511415525114155
"Andrew Pelling",0.524714828897338,0.607361963190184,0.670103092783505,0.746478873239437,0.497041420118343,0.461538461538462,0.431192660550459,0.440677966101695,0.349206349206349,0.442307692307692,0.493150684931507
"Stephen Byers",0.574144486692015,0.478527607361963,0.536082474226804,0.366197183098592,0.449704142011834,0.230769230769231,0.44954128440367,0.525423728813559,0.595238095238095,0.490384615384615,0.479452054794521
"Hilary Armstrong",0.581749049429658,0.466257668711656,0.45360824742268,0.295774647887324,0.443786982248521,0.256410256410256,0.541284403669725,0.508474576271186,0.5,0.548076923076923,0.484018264840183
"Sally Keeble",0.581749049429658,0.45398773006135,0.484536082474227,0.253521126760563,0.420118343195266,0.333333333333333,0.55045871559633,0.525423728813559,0.603174603174603,0.557692307692308,0.479452054794521
"Charles Clarke",0.574144486692015,0.539877300613497,0.494845360824742,0.253521126760563,0.437869822485207,0.205128205128205,0.605504587155963,0.423728813559322,0.603174603174603,0.596153846153846,0.488584474885845
"John Heppell",0.596958174904943,0.45398773006135,0.443298969072165,0.23943661971831,0.473372781065089,0.333333333333333,0.577981651376147,0.508474576271186,0.603174603174603,0.557692307692308,0.484018264840183
"Gordon Prentice",0.593155893536122,0.496932515337423,0.484536082474227,0.253521126760563,0.514792899408284,0.307692307692308,0.568807339449541,0.440677966101695,0.579365079365079,0.567307692307692,0.474885844748858
"David Maclean",0.482889733840304,0.484662576687117,0.556701030927835,0.71830985915493,0.538461538461538,0.512820512820513,0.440366972477064,0.355932203389831,0.380952380952381,0.490384615384615,0.525114155251142
"Linda Gilroy",0.593155893536122,0.417177914110429,0.45360824742268,0.23943661971831,0.437869822485207,0.333333333333333,0.495412844036697,0.423728813559322,0.563492063492063,0.576923076923077,0.488584474885845
"Jacqueline Smith",0.608365019011407,0.460122699386503,0.45360824742268,0.267605633802817,0.437869822485207,0.435897435897436,0.596330275229358,0.508474576271186,0.611111111111111,0.596153846153846,0.511415525114155
"Susan Kramer",0.543726235741445,0.570552147239264,0.670103092783505,0.76056338028169,0.497041420118343,0.41025641025641,0.55045871559633,0.355932203389831,0.349206349206349,0.451923076923077,0.474885844748858
"Paul Rowen",0.543726235741445,0.558282208588957,0.65979381443299,0.704225352112676,0.556213017751479,0.564102564102564,0.44954128440367,0.305084745762712,0.380952380952381,0.432692307692308,0.452054794520548
"Sandra Gidley",0.539923954372624,0.576687116564417,0.65979381443299,0.774647887323944,0.526627218934911,0.538461538461538,0.44954128440367,0.322033898305085,0.380952380952381,0.442307692307692,0.447488584474886
"Janet Anderson",0.585551330798479,0.52760736196319,0.494845360824742,0.295774647887324,0.467455621301775,0.41025641025641,0.568807339449541,0.457627118644068,0.634920634920635,0.557692307692308,0.470319634703196
"Alan Milburn",0.600760456273764,0.533742331288344,0.474226804123711,0.309859154929577,0.455621301775148,0.461538461538462,0.568807339449541,0.491525423728814,0.563492063492063,0.509615384615385,0.493150684931507
"John Greenway",0.486692015209125,0.478527607361963,0.56701030927835,0.690140845070423,0.497041420118343,0.615384615384615,0.385321100917431,0.355932203389831,0.349206349206349,0.5,0.525114155251142
"Simon Key",0.479087452471483,0.558282208588957,0.639175257731959,0.676056338028169,0.538461538461538,0.564102564102564,0.422018348623853,0.322033898305085,0.388888888888889,0.461538461538462,0.488584474885845
"Elliot Morley",0.593155893536122,0.441717791411043,0.494845360824742,0.309859154929577,0.42603550295858,0.41025641025641,0.522935779816514,0.491525423728814,0.619047619047619,0.509615384615385,0.488584474885845
"Howard Stoate",0.585551330798479,0.478527607361963,0.422680412371134,0.338028169014085,0.449704142011834,0.205128205128205,0.559633027522936,0.474576271186441,0.563492063492063,0.567307692307692,0.488584474885845
"Simon Tipping",0.596958174904943,0.503067484662577,0.443298969072165,0.253521126760563,0.497041420118343,0.282051282051282,0.605504587155963,0.372881355932203,0.587301587301587,0.528846153846154,0.479452054794521
"Douglas Hogg",0.505703422053232,0.52760736196319,0.577319587628866,0.661971830985915,0.556213017751479,0.58974358974359,0.403669724770642,0.372881355932203,0.365079365079365,0.480769230769231,0.474885844748858
"James Knight",0.5893536121673,0.447852760736196,0.463917525773196,0.309859154929577,0.443786982248521,0.358974358974359,0.596330275229358,0.474576271186441,0.587301587301587,0.586538461538462,0.474885844748858
"Edward McGrady",0.539923954372624,0.515337423312883,0.484536082474227,0.464788732394366,0.49112426035503,0.487179487179487,0.504587155963303,0.355932203389831,0.468253968253968,0.451923076923077,0.493150684931507
"David Borrow",0.585551330798479,0.429447852760736,0.474226804123711,0.295774647887324,0.502958579881657,0.41025641025641,0.568807339449541,0.440677966101695,0.611111111111111,0.548076923076923,0.470319634703196
"Anne Snelgrove",0.593155893536122,0.484662576687117,0.45360824742268,0.23943661971831,0.42603550295858,0.307692307692308,0.532110091743119,0.355932203389831,0.634920634920635,0.605769230769231,0.484018264840183
"Stephen Ladyman",0.593155893536122,0.466257668711656,0.443298969072165,0.211267605633803,0.449704142011834,0.307692307692308,0.587155963302752,0.491525423728814,0.587301587301587,0.605769230769231,0.488584474885845
"Robert Laxton",0.593155893536122,0.423312883435583,0.412371134020619,0.28169014084507,0.443786982248521,0.41025641025641,0.522935779816514,0.491525423728814,0.587301587301587,0.586538461538462,0.474885844748858
"Christopher Fraser",0.467680608365019,0.521472392638037,0.577319587628866,0.647887323943662,0.538461538461538,0.717948717948718,0.458715596330275,0.355932203389831,0.333333333333333,0.471153846153846,0.502283105022831
"David Wilshire",0.490494296577947,0.533742331288344,0.54639175257732,0.633802816901408,0.532544378698225,0.666666666666667,0.412844036697248,0.389830508474576,0.380952380952381,0.528846153846154,0.506849315068493
"Charlotte Atkins",0.585551330798479,0.466257668711656,0.463917525773196,0.309859154929577,0.449704142011834,0.487179487179487,0.522935779816514,0.474576271186441,0.634920634920635,0.605769230769231,0.497716894977169
"Ian Pearson",0.600760456273764,0.429447852760736,0.443298969072165,0.267605633802817,0.461538461538462,0.333333333333333,0.568807339449541,0.525423728813559,0.579365079365079,0.567307692307692,0.484018264840183
"Francis Cook",0.570342205323194,0.45398773006135,0.494845360824742,0.408450704225352,0.562130177514793,0.256410256410256,0.596330275229358,0.440677966101695,0.5,0.471153846153846,0.484018264840183
"Daria Taylor",0.593155893536122,0.466257668711656,0.443298969072165,0.267605633802817,0.461538461538462,0.358974358974359,0.522935779816514,0.542372881355932,0.523809523809524,0.576923076923077,0.493150684931507
"Mark Fisher",0.585551330798479,0.447852760736196,0.484536082474227,0.267605633802817,0.467455621301775,0.358974358974359,0.532110091743119,0.440677966101695,0.563492063492063,0.538461538461538,0.461187214611872
"John Maples",0.513307984790874,0.478527607361963,0.56701030927835,0.676056338028169,0.520710059171598,0.461538461538462,0.394495412844037,0.372881355932203,0.404761904761905,0.490384615384615,0.520547945205479
"Trevor Hill",0.600760456273764,0.45398773006135,0.474226804123711,0.23943661971831,0.461538461538462,0.333333333333333,0.577981651376147,0.491525423728814,0.595238095238095,0.567307692307692,0.484018264840183
"John Gummer",0.520912547528517,0.484662576687117,0.628865979381443,0.746478873239437,0.50887573964497,0.58974358974359,0.467889908256881,0.355932203389831,0.349206349206349,0.471153846153846,0.488584474885845
"Brian Jenkins",0.604562737642586,0.441717791411043,0.45360824742268,0.23943661971831,0.431952662721893,0.358974358974359,0.532110091743119,0.491525423728814,0.603174603174603,0.596153846153846,0.479452054794521
"Richard Younger-Ross",0.513307984790874,0.607361963190184,0.628865979381443,0.661971830985915,0.544378698224852,0.564102564102564,0.495412844036697,0.372881355932203,0.396825396825397,0.461538461538462,0.452054794520548
"Angela Browning",0.467680608365019,0.521472392638037,0.618556701030928,0.71830985915493,0.544378698224852,0.717948717948718,0.458715596330275,0.355932203389831,0.357142857142857,0.442307692307692,0.538812785388128
"Anthony Steen",0.501901140684411,0.515337423312883,0.628865979381443,0.661971830985915,0.526627218934911,0.564102564102564,0.431192660550459,0.288135593220339,0.349206349206349,0.480769230769231,0.515981735159817
"Matthew Taylor",0.543726235741445,0.515337423312883,0.587628865979381,0.690140845070423,0.49112426035503,0.41025641025641,0.467889908256881,0.372881355932203,0.396825396825397,0.471153846153846,0.479452054794521
"David Clelland",0.5893536121673,0.466257668711656,0.494845360824742,0.253521126760563,0.455621301775148,0.435897435897436,0.577981651376147,0.440677966101695,0.634920634920635,0.548076923076923,0.484018264840183
"John Smith",0.5893536121673,0.521472392638037,0.474226804123711,0.366197183098592,0.514792899408284,0.41025641025641,0.568807339449541,0.372881355932203,0.547619047619048,0.528846153846154,0.461187214611872
"Denis Murphy",0.566539923954373,0.49079754601227,0.463917525773196,0.253521126760563,0.467455621301775,0.41025641025641,0.486238532110092,0.559322033898305,0.650793650793651,0.490384615384615,0.470319634703196
"James Plaskitt",0.593155893536122,0.423312883435583,0.43298969072165,0.23943661971831,0.42603550295858,0.307692307692308,0.541284403669725,0.423728813559322,0.619047619047619,0.586538461538462,0.484018264840183
"Nigel Griffiths",0.581749049429658,0.466257668711656,0.45360824742268,0.267605633802817,0.449704142011834,0.307692307692308,0.532110091743119,0.542372881355932,0.626984126984127,0.538461538461538,0.470319634703196
"Claire Ward",0.562737642585551,0.441717791411043,0.422680412371134,0.295774647887324,0.449704142011834,0.384615384615385,0.486238532110092,0.254237288135593,0.555555555555556,0.519230769230769,0.511415525114155
"Robert Blizzard",0.577946768060836,0.45398773006135,0.474226804123711,0.267605633802817,0.443786982248521,0.307692307692308,0.55045871559633,0.576271186440678,0.579365079365079,0.557692307692308,0.479452054794521
"David Heathcoat-Amory",0.482889733840304,0.533742331288344,0.577319587628866,0.732394366197183,0.550295857988166,0.615384615384615,0.44954128440367,0.440677966101695,0.349206349206349,0.471153846153846,0.511415525114155
"John McFall",0.570342205323194,0.43558282208589,0.45360824742268,0.28169014084507,0.437869822485207,0.358974358974359,0.577981651376147,0.491525423728814,0.595238095238095,0.548076923076923,0.484018264840183
"Richard Spring",0.494296577946768,0.503067484662577,0.628865979381443,0.619718309859155,0.562130177514793,0.692307692307692,0.36697247706422,0.355932203389831,0.349206349206349,0.480769230769231,0.497716894977169
"John Barrett",0.524714828897338,0.552147239263804,0.628865979381443,0.732394366197183,0.544378698224852,0.538461538461538,0.458715596330275,0.355932203389831,0.349206349206349,0.451923076923077,0.45662100456621
"William Spicer",0.479087452471483,0.478527607361963,0.618556701030928,0.704225352112676,0.556213017751479,0.743589743589744,0.422018348623853,0.372881355932203,0.349206349206349,0.471153846153846,0.520547945205479
